filename,image_path,label,class_idx,md5,title,motif_source,technique,layout_pattern,composition,color_style,weavability_note,cultural_context,prompt
flora/F-024-flora_132.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-024-flora_132.jpg,flora,0,ba1be142f78903bdb830dfc367310e84,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,deformasi,pola acak terkontrol,irama repetitif; proporsi seimbang; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola acak terkontrol, dengan irama repetitif, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
flora/F-025-flora_153.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-025-flora_153.jpg,flora,0,46624713492d9853e17a11b1744c613c,Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan,bunga teratai sebagai simbol keindahan dan keseimbangan,deformasi,pola tunggal,keseimbangan visual; irama repetitif; kesatuan ornamen,warna merah dan emas yang kontras,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk","mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga teratai sebagai simbol keindahan dan keseimbangan. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan keseimbangan visual, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-026-flora_125.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-026-flora_125.jpg,flora,0,e59fedc4d0d0d695dbb71815b34581f6,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,deformasi,pola ulang himpunan,irama repetitif; keseimbangan visual; kesatuan ornamen,warna merah dan emas yang kontras,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan irama repetitif, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-027-flora_137.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-027-flora_137.jpg,flora,0,d8b8a798ef0bea32e7fd41218410efae,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,deformasi,pola ulang menyeluruh,kesatuan ornamen; klimaks visual yang jelas; kesatuan ornamen,warna merah dan emas yang kontras,motif tetap terbaca pada skala benang,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan kesatuan ornamen, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-028-flora_144.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-028-flora_144.jpg,flora,0,35212296f43baffae0bca54c046bf758,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,distorsi,pola ulang menyeluruh,kesatuan ornamen; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan kesatuan ornamen, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-029-flora_135.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-029-flora_135.jpg,flora,0,39efb218bfe6445c9352e70a2e1fe690,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,distorsi,pola acak terkontrol,klimaks visual yang jelas; keseimbangan visual; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola acak terkontrol, dengan klimaks visual yang jelas, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
flora/F-030-flora_142.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-030-flora_142.jpg,flora,0,959df2cd5daf54b5f10fdc2c4a28f6d5,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,deformasi,pola tunggal,kontras bentuk dan warna; klimaks visual yang jelas; kesatuan ornamen,warna merah dan emas yang kontras,layak diterapkan pada proses ikat tenun Endek,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan kontras bentuk dan warna, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-031-flora_146.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-031-flora_146.jpg,flora,0,94ca3f4c5da516c52252a20454ec76fd,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,stilasi,pola tunggal,klimaks visual yang jelas; keseimbangan visual; kesatuan ornamen,warna cerah khas kain upacara Bali,mempertahankan karakter tekstur tenun ikat tradisional,digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan klimaks visual yang jelas, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-032-flora_119.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-032-flora_119.jpg,flora,0,921f6ae832cb4465ffd65d1bc5ab8ffb,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,stilasi,pola ulang menyeluruh,klimaks visual yang jelas; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",layak diterapkan pada proses ikat tenun Endek,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
flora/F-033-flora_152.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-033-flora_152.jpg,flora,0,25bac9aca0cb7eb8ca7b087edef9507a,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,deformasi,pola tunggal,keseimbangan visual; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan keseimbangan visual, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
flora/F-034-flora_158.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-034-flora_158.jpg,flora,0,7dd791301af0d69a68dcc1f19ba3bbdd,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,deformasi,pola ulang himpunan,klimaks visual yang jelas; kontras bentuk dan warna; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-035-flora_150.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-035-flora_150.jpg,flora,0,8bffddfb2ca586afc58275b52830376d,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,deformasi,pola tunggal,irama repetitif; keseimbangan visual; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan irama repetitif, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
flora/F-036-flora_147.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-036-flora_147.jpg,flora,0,1e0bb4ab6c993df68c1c9515883461fe,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,stilasi,pola tunggal,keseimbangan visual; proporsi seimbang; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",layak diterapkan pada proses ikat tenun Endek,menjaga kesakralan dan kepantasan motif,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan keseimbangan visual, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
flora/F-037-flora_120.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-037-flora_120.jpg,flora,0,c1e573e16af6d15643099cf8fd5e77b8,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,stilasi,pola tunggal,keseimbangan visual; keseimbangan visual; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan keseimbangan visual, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-038-flora_127.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-038-flora_127.jpg,flora,0,57edb6cf4d946abcb5efc4e8aae4256f,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,stilasi,pola ulang himpunan,kontras bentuk dan warna; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-039-flora_139.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-039-flora_139.jpg,flora,0,21bbc67b164fc7f652dd117a960b49a1,Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan,bunga teratai sebagai simbol keindahan dan keseimbangan,stilasi,pola ulang himpunan,klimaks visual yang jelas; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",layak diterapkan pada proses ikat tenun Endek,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga teratai sebagai simbol keindahan dan keseimbangan. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
